set,n_genes,CSI,collection,z,pct,risk
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,47,-0.08594808647658805,Reactome,-0.2775907643811187,0.45,robust
REACTOME_GAP_JUNCTION_ASSEMBLY,36,-0.08637742374717318,Reactome,-0.1759255468002439,0.4583333333333333,robust
REACTOME_PI_METABOLISM,84,-0.08961639865140278,Reactome,-0.25197773673629725,0.425,robust
REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY,33,-0.09014436223176263,Reactome,-0.1821036940859732,0.4583333333333333,robust
KEGG_O_GLYCAN_BIOSYNTHESIS,30,-0.09025792339415714,KEGG,-0.1822899454914799,0.4583333333333333,robust
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,29,-0.0903509649639652,Reactome,-0.1824425427596119,0.4583333333333333,robust
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,102,-0.09231897127394513,Reactome,-0.321760452980957,0.35833333333333334,robust
REACTOME_METABOLISM_OF_STEROID_HORMONES,33,-0.09385692368761306,Reactome,-0.18819265772989788,0.4583333333333333,robust
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,99,-0.09398354172274354,Reactome,-0.32549448000070125,0.3416666666666667,robust
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,30,-0.09725110666748839,Reactome,-0.1937594495557195,0.45,robust
REACTOME_PCP_CE_PATHWAY,79,-0.0976797509772555,Reactome,-0.26544738768201187,0.425,robust
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY,19,-0.10025754679621461,KEGG_MEDICUS,-0.1380379644644698,0.525,robust
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,17,-0.10596999426169859,Reactome,-0.14803950155635096,0.5166666666666667,robust
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,30,-0.10738670508333395,KEGG,-0.2103828215853596,0.43333333333333335,robust
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,16,-0.10748890560276514,Reactome,-0.15069886047540385,0.5166666666666667,robust
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,50,-0.1084385994133837,Reactome,-0.32181298168816136,0.43333333333333335,robust
KEGG_LYSINE_DEGRADATION,43,-0.11152286270135056,KEGG,-0.32787744814723696,0.43333333333333335,robust
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,72,-0.11243552308374802,Reactome,-0.2900965772097616,0.425,robust
REACTOME_TBC_RABGAPS,43,-0.11375076152062913,Reactome,-0.33225807859355516,0.43333333333333335,robust
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,58,-0.11600751945904049,Reactome,-0.3366954535988422,0.43333333333333335,robust
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,18,-0.1181729497197244,Reactome,-0.1694048291819377,0.5083333333333333,robust
KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY,15,-0.12004118348437061,KEGG_MEDICUS,-0.172675793056234,0.5,robust
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,21,-0.12129098485882032,Reactome,-0.2331871993861574,0.425,robust
REACTOME_MITOTIC_PROPHASE,136,-0.12499934960036707,Reactome,-0.426265945503322,0.30833333333333335,robust
KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY,20,-0.12618275734481565,KEGG_MEDICUS,-0.18342865846793624,0.49166666666666664,robust
REACTOME_GASTRULATION,103,-0.12766152557005184,Reactome,-0.40104219968245913,0.31666666666666665,robust
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY,15,-0.13020122307510848,KEGG_MEDICUS,-0.19046431775352612,0.48333333333333334,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,18,-0.13068692552923106,KEGG_MEDICUS,-0.19131470126074898,0.48333333333333334,robust
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,30,-0.13611603199053757,Reactome,-0.25750172564463725,0.425,robust
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY,23,-0.13643710997344682,KEGG_MEDICUS,-0.2580283249179552,0.425,robust
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,26,-0.1372260026182826,KEGG,-0.25932218595984985,0.425,robust
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,18,-0.13916502720725293,Reactome,-0.20615843486422136,0.475,robust
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,37,-0.1405957621453916,Reactome,-0.26484892093604845,0.425,robust
KEGG_STEROID_HORMONE_BIOSYNTHESIS,44,-0.14132916381593436,KEGG,-0.38648441405826295,0.375,robust
KEGG_PANCREATIC_CANCER,68,-0.14225717352203074,KEGG,-0.33991298182610147,0.4,robust
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,61,-0.14258808226607092,Reactome,-0.3889597762445429,0.375,robust
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,49,-0.14475283180919685,Reactome,-0.39321623873521455,0.375,robust
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,21,-0.1451949083274044,Reactome,-0.2723919701834193,0.425,robust
REACTOME_SOMITOGENESIS,43,-0.1459271978701244,Reactome,-0.39552534886046153,0.375,robust
REACTOME_ISG15_ANTIVIRAL_MECHANISM,74,-0.15020801795899544,Reactome,-0.3531946908426135,0.38333333333333336,robust
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,282,-0.15081661407291522,Reactome,-0.25391460726454695,0.36666666666666664,robust
REACTOME_PARACETAMOL_ADME,26,-0.15133988860111167,Reactome,-0.2824703384270682,0.4166666666666667,robust
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,41,-0.15174662147233858,Reactome,-0.40696785423426357,0.35,robust
REACTOME_DAG1_GLYCOSYLATIONS,18,-0.1518955703720855,Reactome,-0.22844748004707785,0.475,robust
REACTOME_SIGNALING_BY_HIPPO,20,-0.1527402194014244,Reactome,-0.22992631878434378,0.475,robust
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,18,-0.15540498554731455,Reactome,-0.2345918772179829,0.475,robust
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,42,-0.15639872223722012,Reactome,-0.41611509829832727,0.35,robust
KEGG_CITRATE_CYCLE_TCA_CYCLE,31,-0.15770945080906326,KEGG,-0.29291704299294574,0.39166666666666666,robust
REACTOME_OLFACTORY_SIGNALING_PATHWAY,122,-0.15815065128380004,Reactome,-0.49552439444769325,0.2833333333333333,robust
KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY,22,-0.16101054568433254,KEGG_MEDICUS,-0.2983311612290185,0.39166666666666666,robust
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,102,-0.16164266311137826,Reactome,-0.47726996512942693,0.2916666666666667,robust
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,32,-0.16168801350285417,KEGG,-0.2994422746653783,0.39166666666666666,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,44,-0.16418488904655246,KEGG_MEDICUS,-0.4314247340366856,0.35,robust
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,157,-0.16538498726660547,Reactome,-0.2300562203081364,0.4166666666666667,robust
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,104,-0.16560502073928385,Reactome,-0.48615847474773094,0.2916666666666667,robust
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,21,-0.16759920481870377,Reactome,-0.30913720616820145,0.375,robust
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,101,-0.1681823604610503,Reactome,-0.4919400601213529,0.2916666666666667,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_TRANSPORT_OF_CALCIUM,15,-0.16844431260310105,KEGG_MEDICUS,-0.257421551186909,0.475,robust
REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE,32,-0.16933587216556314,Reactome,-0.3119855103545077,0.36666666666666664,robust
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,19,-0.17713192036857356,KEGG_MEDICUS,-0.2726320947990989,0.4666666666666667,robust
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY,15,-0.177430485493451,KEGG_MEDICUS,-0.27315483224024767,0.4666666666666667,robust
REACTOME_MITOPHAGY,39,-0.17778844143230602,Reactome,-0.4581728678583165,0.3333333333333333,robust
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY,15,-0.17813608012129378,KEGG_MEDICUS,-0.2743902100506944,0.4666666666666667,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,36,-0.17871965234834472,KEGG_MEDICUS,-0.32737582700111767,0.36666666666666664,robust
KEGG_MELANOGENESIS,95,-0.17991598218805574,KEGG,-0.5182613615716604,0.2833333333333333,robust
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY,16,-0.1849664289137717,KEGG_MEDICUS,-0.2863490048074468,0.4666666666666667,robust
REACTOME_PI_3K_CASCADE_FGFR3,17,-0.18650397285894585,Reactome,-0.28904098629016023,0.4583333333333333,robust
REACTOME_STABILIZATION_OF_P53,44,-0.18663111149085704,Reactome,-0.47555986467793804,0.3,robust
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,306,-0.1875138360347845,Reactome,-0.5354416056892665,0.275,robust
REACTOME_IRS_MEDIATED_SIGNALLING,43,-0.1880462854044927,Reactome,-0.47834246588013946,0.3,robust
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,39,-0.18815052241220695,Reactome,-0.4785474230378321,0.3,robust
REACTOME_SYNDECAN_INTERACTIONS,26,-0.18908252533542919,Reactome,-0.344371951540829,0.35833333333333334,robust
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,15,-0.18942429986144296,Reactome,-0.29415398890635536,0.4583333333333333,robust
KEGG_OLFACTORY_TRANSDUCTION,133,-0.18954418108225465,KEGG,-0.5611105726765993,0.26666666666666666,robust
REACTOME_SENSORY_PERCEPTION,316,-0.1896710146389278,Reactome,-0.33367718175128047,0.36666666666666664,robust
KEGG_OXIDATIVE_PHOSPHORYLATION,126,-0.18972546786992067,KEGG,-0.5614893101948949,0.26666666666666666,robust
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,60,-0.19179356596510336,Reactome,-0.4857105973108222,0.2833333333333333,robust
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,17,-0.19417619497502428,KEGG_MEDICUS,-0.3024737599891316,0.4583333333333333,robust
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY,23,-0.19517428656510655,KEGG_MEDICUS,-0.35436303535077457,0.35833333333333334,robust
REACTOME_PI_3K_CASCADE_FGFR4,17,-0.19555420645063082,Reactome,-0.30488642688359185,0.4583333333333333,robust
REACTOME_REGULATION_OF_APOPTOSIS,40,-0.1962700482260297,Reactome,-0.4945125295686647,0.275,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,36,-0.19633102830911595,KEGG_MEDICUS,-0.35626020486795096,0.35833333333333334,robust
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,39,-0.19698887469700227,KEGG_MEDICUS,-0.49592592998753193,0.26666666666666666,robust
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,36,-0.1980830521506442,KEGG_MEDICUS,-0.35913369520641886,0.35833333333333334,robust
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,38,-0.1990941855380741,Reactome,-0.5000655204795047,0.25833333333333336,robust
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY,15,-0.1992775724589521,KEGG_MEDICUS,-0.3114054160671046,0.45,robust
REACTOME_DNA_REPLICATION_PRE_INITIATION,143,-0.20043390735466193,Reactome,-0.30109002335738494,0.375,robust
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,40,-0.20214981360121534,KEGG_MEDICUS,-0.5060736826142445,0.25833333333333336,robust
REACTOME_HATS_ACETYLATE_HISTONES,135,-0.20295972831292292,Reactome,-0.5891378278899403,0.25,robust
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,38,-0.2046852272746455,Reactome,-0.5110589675094698,0.25833333333333336,robust
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,23,-0.20719208168757502,Reactome,-0.3740733939404031,0.35,robust
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,16,-0.20726169817798304,Reactome,-0.3253842806444376,0.4083333333333333,robust
KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY,15,-0.20883393636974165,KEGG_MEDICUS,-0.32813700593200634,0.4083333333333333,robust
KEGG_BASAL_CELL_CARCINOMA,52,-0.21030202680903393,KEGG,-0.5221030610914105,0.25833333333333336,robust
REACTOME_XENOBIOTICS,21,-0.2112251738812006,Reactome,-0.38068805932213945,0.3416666666666667,robust
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,49,-0.21380406517609968,Reactome,-0.5289889823739176,0.25,robust
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,44,-0.21407072325284035,Reactome,-0.529513301736906,0.25,robust
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,16,-0.21487803518932935,Reactome,-0.3387192089012865,0.4083333333333333,robust
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,41,-0.2162365765672301,Reactome,-0.5337719345299102,0.23333333333333334,robust
REACTOME_NEUREXINS_AND_NEUROLIGINS,53,-0.2181170105433116,Reactome,-0.5374693584239545,0.23333333333333334,robust
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,16,-0.22054689600188113,Reactome,-0.34864443307674314,0.4,robust
REACTOME_SIGNALING_BY_FGFR2,69,-0.22261896183918028,Reactome,-0.47415556409983795,0.35,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,41,-0.22266172897034808,KEGG_MEDICUS,-0.5464054607905181,0.23333333333333334,robust
KEGG_PEROXISOME,76,-0.22399405432641145,KEGG,-0.4764526255542523,0.35,robust
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,40,-0.22428204977472607,KEGG_MEDICUS,-0.5495914343127625,0.225,robust
REACTOME_SENSORY_PERCEPTION_OF_TASTE,39,-0.22448409602306119,Reactome,-0.5499887099607238,0.225,robust
REACTOME_SIGNALING_BY_FGFR,83,-0.22540140283456891,Reactome,-0.4788035699751075,0.35,robust
REACTOME_TP53_REGULATES_METABOLIC_GENES,81,-0.2260987664477731,Reactome,-0.479968500400135,0.35,robust
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS,22,-0.2272002530503867,Reactome,-0.4068887505232795,0.325,robust
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,61,-0.22810242717142426,Reactome,-0.5571032931977281,0.225,robust
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION,17,-0.22895400547326786,KEGG_MEDICUS,-0.36336387123729263,0.4,robust
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,61,-0.23105234263511248,Reactome,-0.5629035967763628,0.225,robust
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,94,-0.2314383190765683,Reactome,-0.6338382049554587,0.25,robust
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,43,-0.23158808433575281,KEGG,-0.5639570047609979,0.225,robust
REACTOME_PROTEIN_UBIQUITINATION,78,-0.23201614306842763,Reactome,-0.4898533465997732,0.3416666666666667,robust
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,36,-0.23253152487120116,Reactome,-0.41563255737438604,0.325,robust
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,95,-0.23695294782299264,Reactome,-0.6462088275132912,0.24166666666666667,robust
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING,18,-0.2370197619684662,KEGG_MEDICUS,-0.3774856576078868,0.39166666666666666,robust
KEGG_ABC_TRANSPORTERS,43,-0.2378311545426902,KEGG,-0.5762325099097766,0.21666666666666667,robust
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,90,-0.23942919646370547,Reactome,-0.6517636415727991,0.23333333333333334,robust
KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY,15,-0.23996386207622256,KEGG_MEDICUS,-0.38264028294279867,0.39166666666666666,robust
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,16,-0.24031945964421605,Reactome,-0.3832628746230826,0.39166666666666666,robust
REACTOME_ZINC_TRANSPORTERS,15,-0.24268665459619498,Reactome,-0.3874074358219356,0.39166666666666666,robust
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,136,-0.24400857347123708,Reactome,-0.6748955267510758,0.225,robust
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION,28,-0.24436991000220284,KEGG_MEDICUS,-0.4350486660429321,0.31666666666666665,robust
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,28,-0.24491446898885658,Reactome,-0.43594179600485683,0.31666666666666665,robust
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY,15,-0.24491979762145313,KEGG_MEDICUS,-0.3913172945879983,0.39166666666666666,robust
REACTOME_TELOMERE_MAINTENANCE,108,-0.24506866434156235,Reactome,-0.6644143079642987,0.23333333333333334,robust
KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY,15,-0.24569992865729068,KEGG_MEDICUS,-0.3926831731433113,0.39166666666666666,robust
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,16,-0.24864405455196287,Reactome,-0.39783784362678626,0.38333333333333336,robust
KEGG_PROTEASOME,46,-0.2488101638066241,KEGG,-0.5978201070824222,0.20833333333333334,robust
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,26,-0.24992408682094477,Reactome,-0.4441580588768082,0.31666666666666665,robust
KEGG_LONG_TERM_POTENTIATION,67,-0.25137286167068174,KEGG,-0.5221883150459411,0.31666666666666665,robust
KEGG_HUNTINGTONS_DISEASE,175,-0.25156638137447784,KEGG,-0.3899946966409736,0.2833333333333333,robust
REACTOME_COMPLEX_IV_ASSEMBLY,45,-0.2521356648784197,Reactome,-0.6043589099752255,0.20833333333333334,robust
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,70,-0.25288135534626716,Reactome,-0.5247082202222048,0.31666666666666665,robust
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY,15,-0.2548578579209194,KEGG_MEDICUS,-0.4087171707894054,0.36666666666666664,robust
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,57,-0.2573531638119107,KEGG,-0.6146178743787726,0.2,robust
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,20,-0.2587519580195542,Reactome,-0.4155350867197174,0.36666666666666664,robust
REACTOME_PYRUVATE_METABOLISM,47,-0.25947714324712406,Reactome,-0.6187941721983756,0.2,robust
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,203,-0.2618213035781587,Reactome,-0.3744325759576975,0.275,robust
REACTOME_MITOCHONDRIAL_BIOGENESIS,94,-0.26202898577506045,Reactome,-0.702460338723733,0.21666666666666667,robust
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,46,-0.26272505946289104,Reactome,-0.6251804230185484,0.2,robust
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,51,-0.2651525375983742,Reactome,-0.6299534784805162,0.2,robust
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,18,-0.2663025202690102,Reactome,-0.4287548544040217,0.35833333333333334,robust
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY,16,-0.2691687405799944,KEGG_MEDICUS,-0.43377312528126344,0.35,robust
REACTOME_INTERLEUKIN_37_SIGNALING,21,-0.2700529843252871,Reactome,-0.47717141813126135,0.2916666666666667,robust
REACTOME_SLC_TRANSPORTER_DISORDERS,91,-0.2704718469138716,Reactome,-0.7213996822877299,0.21666666666666667,robust
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,107,-0.2719345181081596,Hallmark,-0.7246808013082049,0.21666666666666667,robust
REACTOME_CHROMATIN_ORGANIZATION,279,-0.2724460801194614,Reactome,-0.5076321648692481,0.2916666666666667,robust
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY,32,-0.27573661875779926,KEGG_MEDICUS,-0.48649313410457906,0.2916666666666667,robust
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,103,-0.27577072108635947,Reactome,-0.7332863160727869,0.21666666666666667,robust
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,46,-0.2788970368895564,Reactome,-0.6569787506981516,0.18333333333333332,robust
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS,16,-0.28185265043252344,KEGG_MEDICUS,-0.4559805233582972,0.3416666666666667,robust
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY,28,-0.2838259352144097,KEGG_MEDICUS,-0.4997604037226706,0.2833333333333333,robust
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,67,-0.28530230957158953,Reactome,-0.5788667040753707,0.30833333333333335,robust
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,48,-0.2853391257562219,Reactome,-0.6696455784656444,0.175,robust
REACTOME_SULFUR_AMINO_ACID_METABOLISM,27,-0.28555468557416847,Reactome,-0.5025957232763456,0.275,robust
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,41,-0.2863795767988705,Reactome,-0.6716913767199861,0.175,robust
REACTOME_PURINE_CATABOLISM,17,-0.28714812589870203,Reactome,-0.46525201243791614,0.3416666666666667,robust
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,81,-0.28910633015044357,KEGG_MEDICUS,-0.585221235952044,0.30833333333333335,robust
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,26,-0.2928925376082088,Reactome,-0.5146305177951978,0.26666666666666666,robust
HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,-0.294350092496068,Hallmark,-0.4113694031144982,0.25833333333333336,robust
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,20,-0.2944535369468627,Reactome,-0.47804256149960916,0.3333333333333333,robust
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION,17,-0.2999764694083217,KEGG_MEDICUS,-0.48771228961579693,0.325,robust
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,21,-0.3025729988465358,Reactome,-0.5305074203697553,0.25833333333333336,robust
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC,21,-0.3029065558567484,Reactome,-0.5310544864675191,0.25833333333333336,robust
REACTOME_PROTEASOME_ASSEMBLY,52,-0.30656632533558076,Reactome,-0.7113837920518089,0.15833333333333333,robust
REACTOME_DEGRADATION_OF_AXIN,42,-0.30703914555679235,Reactome,-0.7123134799886,0.15833333333333333,robust
KEGG_COLORECTAL_CANCER,62,-0.3075409681014218,KEGG,-0.7133001940613533,0.15833333333333333,robust
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,16,-0.30804840751526036,Reactome,-0.5018448989514132,0.31666666666666665,robust
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,15,-0.30865193057039125,Reactome,-0.502901566563355,0.31666666666666665,robust
REACTOME_METABOLISM_OF_POLYAMINES,46,-0.3095654040146029,Reactome,-0.7172807633408742,0.15833333333333333,robust
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,23,-0.31083792421532597,Reactome,-0.5440627057673907,0.25,robust
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,48,-0.31619914940764837,Reactome,-0.7303244378517787,0.15833333333333333,robust
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,118,-0.3169777447452936,Reactome,-0.8273399668353961,0.19166666666666668,robust
REACTOME_TIE2_SIGNALING,18,-0.32502048773964143,Reactome,-0.5315601638910351,0.3,robust
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,28,-0.32843506629717223,Reactome,-0.5729237386816038,0.24166666666666667,robust
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY,27,-0.3287913342351985,KEGG_MEDICUS,-0.5735080529206906,0.24166666666666667,robust
